0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.0,74.20201161495224,59.556892959117455,42.22729930657633,81.24948798526782,77.34542265204432,74.52555734884169,76.42161420095951,55.647748725662765,115.86783242794206,65.46605189381378,99.1277007001925,70.15220606647816,126.45039485230961,67.25573748394555,100.67447984125832,106.74616609457873,99.5071462238466,34.67192007408405,106.40104274255683,87.07585004928353,83.69780955081977,71.91746543134234,84.87039354608258,96.22462148036792,83.09504657776783,64.51398063822266,48.601001543773144,104.65179477269612,106.57579137738364,91.17415778761513,80.30764694066767,67.51696770618575,64.77965413880618,86.99677770123077,37.37310317646481,96.22606238124393,93.9591833665959,46.9818496485372,67.64228711606437,109.52476640172348,69.11723549791978,69.6360159806611,40.93355200452454,99.05686977427487,88.60652069957494,89.12038008476011,86.15003969949963,73.95354424902673,103.6724087317271,51.92417622893268,79.08574884672905,85.5722018730756,39.45466939806622,121.02676143627183,37.54183727668992,55.23726919311776,54.6037065020676,56.188006844980166,111.00826230449083,45.985758917861965,62.84709713627265,76.25415201999591,67.58745989223472,46.2207768934192,56.88410501769124,65.83894138845947,59.50895438480279,96.84024608783315,133.99608793366855,86.98528854250627,40.79877308391074,70.50455361545579,115.90485373493662,76.19037196430438,46.5726677837489,81.63224723871382,57.37364096121935,69.09722741232783,61.36331539517037,75.0380608134556,81.84820365608712,107.07403784719163,68.70034670878867,97.75808327193214,66.65224453796681,104.60658775078588,62.71257473584599,100.39292213580633,70.16634635491012,80.56856950355835,103.35488309296481,33.2511478788012,80.15331739392809,38.70749171642282,60.06071869991211,74.64291460936516,119.82197790606959,65.7158166049545,79.3064878093754,81.29424114555478
74.20201161495224,0.0,38.00409649961067,32.11651388462223,18.755637253205165,47.421278823235774,42.128841109884185,53.64335741041035,49.900871213987706,48.2985714867055,11.247445260062502,67.48618766973219,64.75535061332637,54.60774224578262,39.88058140803553,61.63643264504562,39.889916873063996,44.805543961523185,45.477163504363965,51.82141840658337,44.28960542221881,11.481366938737057,77.18227396236797,68.35508654785954,49.82614520644104,48.39423123499446,18.90635119680305,65.42449054180399,42.56833472913814,54.07482121673453,42.10757939117241,51.32101807437418,13.575889642730148,10.86425004173285,71.3145318110513,58.429587499064354,26.584710793503415,66.11097911191824,53.61887301021519,58.204407868489156,43.038491261542134,25.561734963629775,34.80952943381722,60.53671309207121,32.584873065085176,42.772928551709086,55.02326992211084,56.27744347345621,46.1184024665791,61.68386804755165,54.24972159170874,49.08380622328168,45.080906103155236,58.505908675806815,51.900263012540194,42.625659756768535,36.487731100284385,19.610025378762572,50.73871202106746,36.837611075467535,37.3246480528822,20.11287612105629,34.552064443636525,17.532760522106667,29.07789450127281,17.44113387966074,31.684890554905994,41.72334873869537,60.55412427073852,86.26030562359315,54.06102934931854,33.40907215785279,40.00057543550708,41.92459244220656,28.319040962300786,43.08952031118924,19.801540645005648,36.74052808487665,7.8168266164667175,35.47632934576664,44.28762565846765,46.20390337260509,39.840462587968716,26.06242816037247,51.21006642749408,43.70058634609844,64.7058823060481,15.496432351930755,53.191136905361326,39.155331794187184,13.664998058830541,49.97417878026808,59.79670581699247,71.07546494191912,35.50965709314896,43.09746372018437,10.081871204511287,56.056941097749224,11.409140741162236,42.67705090140264,50.43363774340962
59.556892959117455,38.00409649961067,0.0,29.47344031376558,55.86958882831857,19.07143431444566,15.210135985608753,21.328887109279986,12.338562008623411,60.57711241353622,27.419619644820873,42.86115026967154,27.48706728824902,74.11231484934545,7.9215829411489755,42.18481667171461,51.97034171979916,40.686775185416266,25.195810966151353,47.201156294927756,27.518968145556762,39.79544685811979,39.34251483384596,35.161546661962426,36.66789588348246,24.22820852216564,19.098004476495127,77.3673544183622,47.63374597176181,47.136896847795654,31.934516703501618,22.86227981999566,24.455990079609954,28.549868687861366,38.123439292218364,27.79010215736885,45.485907447203964,38.818600466415994,18.99758563410161,21.02775920142565,54.18544251331318,15.09078048346409,10.56232219509793,27.742827698960102,45.21447080573988,29.141908502078657,31.031154021489268,29.19282400741395,15.830241517629391,44.732437529546175,17.5821863603084,21.062687730856226,26.05716869821553,26.75116012444737,66.40810526170065,22.719890040031597,4.946007043382002,31.066160442237866,13.049182061196491,67.83329073874003,14.791279553513926,17.992344165818565,17.372800793038348,20.827524149029387,24.690315885283024,32.59947084422032,8.566661423450729,3.7275102840017693,38.79775104205448,74.97543487349635,29.03014978410882,31.62725216531144,11.057759526589852,73.72275322640543,19.665531893661154,13.124314966143944,30.23824832794041,2.7256646065898664,30.240849437389322,2.9554354471227957,16.146531226615586,22.675274558969853,52.50546902624018,14.44874718588972,38.20449892625485,9.010922208794499,46.13957912943655,23.37380748187209,40.842219646922196,10.641103286637822,33.414609331427,44.10386486528727,31.083169528070528,35.42922774378005,33.501736125432984,5.157922370970305,30.396170235902133,62.287320046208116,40.02027676968264,19.82878689616812,23.300927097677985
42.22729930657633,32.11651388462223,29.47344031376558,0.0,42.2674235108046,48.02471226311361,43.321130874928954,50.79297534021752,35.15941693411389,75.09080017232422,23.37437883683256,71.95879478813303,53.911783110263045,84.60707506561272,36.711649697824555,70.07095810488737,65.98021307238882,62.28935130010624,16.74718095314398,69.66319842616443,53.30308375039134,41.50403224993862,63.08153200621123,64.20424787951983,61.96376432484871,52.422786394310805,24.208079961750947,47.93951814515997,65.22390443227978,70.64662866841464,55.33546389397437,52.038029198935625,26.002052553596496,22.587743285216163,67.09129063397381,32.63925943419288,54.560394081142604,68.195966115509,32.973369512720325,48.2253739908862,68.9302900062606,31.303536123765706,35.901662195170545,36.1730539250282,58.173789336186054,53.75676777335461,59.61822409742507,58.35594776978344,45.00314643014115,71.97124070462516,36.30722917277062,50.06447036986093,52.59090378693851,33.6305934947941,79.87396506821764,15.049943710038637,24.689966027222653,12.758072458467918,36.135416969835084,68.95056663015251,16.53705052062739,22.81517463633798,41.0907339033543,27.04146692655122,5.370845676882724,15.246675711869923,31.122362595375787,31.945721504248958,67.1688872925195,101.35879416063038,57.77103024140644,2.27033344514824,39.24300129045492,74.01067802105305,38.58068247778883,23.05607457896678,40.83221200741677,26.761293279914486,26.91503059138726,29.371052987358684,44.794888088014,50.5139260657578,66.21320259092471,31.11854517402817,63.575782895182655,38.48374221632125,73.93372619761256,21.105342484604076,66.1637201098736,38.54017644929863,38.805795439947815,66.88490283783752,32.3171728375474,63.2570482823118,4.59837681021,33.29607372151882,32.73740768889127,80.332198808299,25.00773080942595,47.04622085238778,52.230094645548796
81.24948798526782,18.755637253205165,55.86958882831857,42.2674235108046,0.0,66.17521463945086,60.88391518153476,72.37823067358383,67.27099780342192,58.317799955796005,28.450958811413297,85.79474120814338,83.05822190381232,59.781380013935205,58.43144817251358,79.45768978160991,51.423245645122925,60.9059287464846,58.241511164253524,67.35650645451588,62.500389603729204,25.274183616002986,95.21162625550157,87.10528743978257,67.25240989698332,67.01974533568733,36.98074310743341,60.07945537756163,56.36520927136216,69.98524983130181,59.633056103425815,70.06168797667132,31.914146453729952,27.363376527205517,90.0674343691951,72.96673858502504,38.25236433493942,84.67164455131393,69.76082173604064,76.50713530744274,54.4115721712494,44.26063274399874,53.50474987913249,75.69128859978152,45.47282861475765,60.72463440665095,73.5049457651349,74.93164731177573,64.85659568570901,79.13062731824662,71.10003768177052,67.82830940583281,63.461240446182295,73.41537999054749,60.299678288838365,55.81495849262826,53.682284128004746,30.19574561629918,68.1648280902717,35.67662074160579,52.420913785601385,37.90645859149513,53.25049582741569,36.05198163633882,41.31775167960657,27.64688892534252,50.180054691426065,59.59196330304669,78.69562552508185,101.60655352798564,72.63221552484184,42.65582052525657,58.69564920113264,38.70647717889671,46.94688795945697,58.88940420640144,37.19129068150212,54.29022669362504,25.936998542709002,53.543280497852884,63.04219887106888,64.84207053621445,51.121031582933945,44.74203918808055,68.52661138101537,62.178842292794634,82.2997989920399,32.54129927634213,70.27471706603316,57.8447991782866,30.636604635303136,65.97513037657528,73.57770190280043,89.70166321725911,44.06243887921812,61.02278178000086,28.63873337922789,67.69349879775521,17.660917925797428,61.35963839246471,69.14896367239153
77.34542265204432,47.421278823235774,19.07143431444566,48.02471226311361,66.17521463945086,0.0,5.411224442842302,7.168073439252176,22.710580069446383,51.99400687524654,39.35177126773457,23.936187398887864,22.717073691661366,67.39519144357334,11.34345487708077,23.398952455670102,44.8742652487924,28.3304393168235,43.76925404887823,33.06416564226778,12.81742455538333,44.40845975428819,35.68252955965309,21.077066045758095,20.75180063860975,5.963188648185072,30.862408530048615,95.93778215426246,38.07573118578764,31.987002664987305,19.40610954071216,4.184785335584644,34.92882850688188,40.90922419786869,23.980291043681216,42.25145062493775,43.539584095672105,20.431070935804108,32.016693363316136,17.739134155989777,46.16437258134703,22.24402263942912,13.455481980401899,40.541834118261384,40.18808591380858,15.758840092237032,12.004973661613557,10.362706582072853,3.3957115184520044,26.33467887372729,27.972553384174116,2.0426072245771647,10.523306487919402,40.600747402096665,58.09134317961474,41.52749311022069,24.009076958129537,47.10101412721028,22.518002101063615,68.22878227074793,33.84432575923244,30.75409078685054,13.281220420670838,30.70446850048929,42.9434456441962,48.00965151327196,18.0071569572061,18.029093791476207,19.801209849711753,56.65078025531213,9.966537135128185,50.24460492820873,8.910702188107699,74.11769796379564,19.728171601637655,31.0193254050667,31.771632784767135,21.747037661240988,40.723796124277946,18.664867464294574,3.3970619620189595,5.599591707807382,45.58129002106321,21.87145252204,22.01225402043409,10.734929324604257,27.353938863726036,36.36181067287356,24.435644377752066,9.704961389201326,37.56535192785786,30.002609432694896,46.202354059061385,25.1645043953399,52.253616762508564,17.316989707940685,37.676566192098065,50.67144878881089,53.14698457781568,6.236059134327755,4.235366173396918
74.52555734884169,42.128841109884185,15.210135985608753,43.321130874928954,60.88391518153476,5.411224442842302,0.0,11.714586449279485,21.59786571758166,50.331014534472224,33.94135525633361,28.791623254799024,25.865441176774052,65.27068953313238,7.311783877219508,27.080532942754292,42.64212491805949,27.759431950110542,40.3754735740692,33.43319613921505,12.974790604536642,39.57901541457906,39.016812572083786,26.243760307071316,21.949677268348644,9.159761843239895,25.456805756982614,91.13374585611797,36.56470186583165,32.879582231131295,18.62984753705552,9.553790642184374,29.53196826322295,35.49799977806848,29.1907096738613,40.69866199621341,39.894971446417536,25.652953165437967,30.696297121681514,20.08279988704888,44.24636399668879,16.846346390148152,8.093994857099828,39.51486707825089,37.2659335143647,15.260879112571454,16.29710718960011,15.487040255747948,4.395128779956316,29.526941622681687,27.248022749228646,7.314652361844263,11.159695935315664,39.230112302087036,56.397258402813264,37.92999358559467,20.001492427220484,41.837195333192824,21.641523076994883,64.33115426940132,29.90951156622448,25.374474686777752,8.593766582442521,25.30468158925223,38.14433430867311,42.685950123257435,12.761877581360142,15.088518991594903,23.904182063614428,59.76911617477236,14.48147077169024,45.564780785053706,4.195137363597505,70.25498712814428,14.870603849422219,27.953988552858863,27.18241054730887,17.725894637432653,35.34752963100316,14.210136591820126,2.1637529368969286,7.471492958363567,43.30598293934217,16.465361544574858,23.412353092918913,8.559969062474494,31.021139456263466,30.963794118759843,26.008886427230788,4.801479520772434,32.70508268015551,30.30868784261961,44.46392632459498,29.715528359765607,47.64732684629767,14.779324127041322,32.47517402216124,50.105223217133556,47.73576200241598,4.9137706984669824,9.204181258546045
76.42161420095951,53.64335741041035,21.328887109279986,50.79297534021752,72.37823067358383,7.168073439252176,11.714586449279485,0.0,20.783660841581288,58.51810525938345,44.91626101678586,22.778839948309283,15.980453058473087,74.10815114167586,14.919140151360017,25.0614983686284,51.69493082519579,34.431522147029604,44.16393668916535,38.38667289799359,19.07029858036307,51.27398302843901,28.714005163928643,14.805583611418845,25.758573460041713,11.1543603281779,36.24496923918674,98.63913504928374,44.598199988173334,36.873160084979745,25.836891792517395,5.800808903551882,40.72680255701281,46.39586341583171,17.806873132997598,40.00418479704659,50.70465547388804,17.986231202236812,29.791273596615888,11.967563072924124,52.841797414050546,28.137255252616058,18.933543708831483,37.657092683230196,47.247783216786516,22.183617500446335,13.76317300567812,9.946521406945909,7.526983566233013,28.655416975497467,25.172324578822266,6.680088107217948,16.71387174876116,38.155529196769365,64.60935795419877,42.306621611492325,26.125049414196667,51.47275471389041,20.297254120659595,75.39612888359402,35.40517314585181,35.88278438325295,20.175372411280268,36.50123750877741,46.00390484820512,52.64449987787705,22.875954245147643,19.08534120193261,20.910099227281428,58.34800145292015,11.697695060214523,52.931344363594654,13.78568349076175,81.28572652396342,26.55317673812472,31.290712573272877,38.76874774671579,24.032939857934082,46.641044846371344,21.89090314496457,9.57662734152139,11.922486389222136,52.41687734921422,27.6826569216965,26.766818211848026,12.339270094300225,28.822977688180934,41.59223623283759,28.904785987794583,14.650653820280663,44.405030990161066,35.44231125092722,44.11546517802313,18.076036074922108,54.752563360068756,17.920984333558028,44.1164827261939,56.509073141089374,58.58320381588565,13.385217809907882,7.549548869376843
55.647748725662765,49.900871213987706,12.338562008623411,35.15941693411389,67.27099780342192,22.710580069446383,21.59786571758166,20.783660841581288,0.0,71.02043314006727,38.98858426555861,43.48779100657525,18.7835805367246,85.2275959558178,15.747481297171639,45.44079333275097,62.771756107261595,49.30260717947115,24.528673090647562,55.004576664073866,34.47664521230718,52.132821204535965,28.657552006777262,30.791862762765003,43.18106694176006,28.672217632122877,31.072074823597028,81.37961934881946,57.559517700317144,54.30701439498065,40.18988899464121,25.03695907285352,36.473623261520316,39.93848317669681,33.40801296617959,19.559514447236307,57.34467533916855,38.40641722885367,9.30672849138752,13.567392508997093,64.73687989030475,27.33232474795351,21.018420947576743,17.95196777411465,56.45530677881162,36.85872874159746,33.87680483138007,30.600126360728236,19.491581661459897,48.737286874932096,5.775693195420491,24.163305075580514,32.47185903294165,17.89064189380273,76.99339018308423,23.306109287442528,13.5909107633383,40.29816760447594,0.9849047535307061,80.09615653540807,18.62613651640324,29.788651475196207,27.260680043389453,33.03576993704968,31.52917648824942,42.243649300841014,20.591051539966088,8.98076680399984,41.444537000387356,78.85496596828128,31.728858435678443,36.95835742275522,18.626884399810052,85.99833891945876,31.051258998154733,12.439674206963826,42.33430005332865,13.168039755595945,42.0880195550695,15.238674185667874,21.259657898916196,27.944493994780764,63.36354576131988,26.68888772344174,44.54009129122145,13.056749899256051,49.31213748001721,34.78727075134195,47.039132049249424,18.781015249395498,45.73971907546643,51.88362431383239,23.565830270669505,28.44514533811607,38.24895353668756,8.110857901378392,42.67813664478944,71.56150527287413,50.69861790699836,26.438630898276205,26.246146026376053
115.86783242794206,48.2985714867055,60.57711241353622,75.09080017232422,58.317799955796005,51.99400687524654,50.331014534472224,58.51810525938345,71.02043314006727,0.0,52.34755659806599,54.06317822721164,74.49659463768577,16.084446472658563,55.273234594184494,44.67442416311484,9.134199896637064,24.45536426431274,82.01596389992186,23.78434747893639,39.44887127045363,36.82803340707108,87.05189506806768,67.52679648309453,34.644579855658606,47.432839876430165,51.41509364961326,113.71555947869436,13.92587686547514,26.913536152784456,32.683157894398036,52.875654487589976,49.10685070511597,53.56720079095845,69.39958130380046,88.34721673703638,21.717673605059357,57.07195864330407,79.32541780033833,69.71792574063039,6.43074684325282,47.39986301548686,50.28320972709694,88.20453853756095,16.91891999850359,36.341217669151696,48.36315076087155,52.60541406860256,53.93995814996083,41.495073672820006,76.79592561051427,51.886406481309045,41.80472278577494,87.32391166605784,6.097450143794202,78.95383598948554,63.295017034951904,65.02527413732741,71.28495030829494,32.129010840298776,70.81558726753748,53.04962230070213,43.77200088308975,48.376398302758794,70.28344515674218,63.66028906178837,52.34648572997065,62.69376541381697,47.2411571015449,49.28028860712801,49.39610763151442,77.04563543207266,52.50934660901056,35.85587572661764,41.089840486440636,72.82174908886421,34.34240724034923,61.70975413600819,49.503102222254206,57.86410616122221,51.5022693658922,46.64303375205867,8.87879038379299,47.914688467875216,34.44873142989591,58.313585686712045,44.75471330438511,53.99939465221121,33.734027707188346,52.27169893913424,36.79899265996555,25.513561771812544,91.47922674629773,74.32305930825588,79.4476388939808,63.12404242469849,42.92681390111583,10.546963486663829,59.707693293077774,46.181514843283296,51.10927892537826
